"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996","Alberta","2016A000248","Housing under construction","Semi-detached","Units","300","units ","0","v731625","10.2.3","659","","","","0"
"1996","Alberta","2016A000248","Housing under construction","Row","Units","300","units ","0","v731636","10.2.5","995","","","","0"
"1996","Alberta","2016A000248","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731647","10.2.6","1582","","","","0"
"1996","Alberta","2016A000248","Housing completions","Total units","Units","300","units ","0","v732463","10.3.1","16357","","","","0"
"1996","Alberta","2016A000248","Housing completions","Single-detached","Units","300","units ","0","v732408","10.3.2","12146","","","","0"
"1996","Alberta","2016A000248","Housing completions","Multiples","Units","300","units ","0","v732452","10.3.4","4211","","","","0"
"1996","Alberta","2016A000248","Housing completions","Semi-detached","Units","300","units ","0","v732419","10.3.3","854","","","","0"
"1996","Alberta","2016A000248","Housing completions","Row","Units","300","units ","0","v732430","10.3.5","1489","","","","0"
"1996","Alberta","2016A000248","Housing completions","Apartment and other unit types","Units","300","units ","0","v732441","10.3.6","1868","","","","0"
"1996","British Columbia","2016A000259","Housing starts","Total units","Units","300","units ","0","v730581","11.1.1","27641","","","","0"
"1996","British Columbia","2016A000259","Housing starts","Single-detached","Units","300","units ","0","v730526","11.1.2","12447","","","","0"
"1996","British Columbia","2016A000259","Housing starts","Multiples","Units","300","units ","0","v730570","11.1.4","15194","","","","0"
"1996","British Columbia","2016A000259","Housing starts","Semi-detached","Units","300","units ","0","v730537","11.1.3","1528","","","","0"
"1996","British Columbia","2016A000259","Housing starts","Row","Units","300","units ","0","v730548","11.1.5","3364","","","","0"
"1996","British Columbia","2016A000259","Housing starts","Apartment and other unit types","Units","300","units ","0","v730559","11.1.6","10302","","","","0"
"1996","British Columbia","2016A000259","Housing under construction","Total units","Units","300","units ","0","v731661","11.2.1","23878","","","","0"
"1996","British Columbia","2016A000259","Housing under construction","Single-detached","Units","300","units ","0","v731606","11.2.2","9131","","","","0"
"1996","British Columbia","2016A000259","Housing under construction","Multiples","Units","300","units ","0","v731650","11.2.4","14747","","","","0"
"1996","British Columbia","2016A000259","Housing under construction","Semi-detached","Units","300","units ","0","v731617","11.2.3","1155","","","","0"
"1996","British Columbia","2016A000259","Housing under construction","Row","Units","300","units ","0","v731628","11.2.5","3421","","","","0"
"1996","British Columbia","2016A000259","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731639","11.2.6","10171","","","","0"
"1996","British Columbia","2016A000259","Housing completions","Total units","Units","300","units ","0","v732455","11.3.1","25920","","","","0"
"1996","British Columbia","2016A000259","Housing completions","Single-detached","Units","300","units ","0","v732400","11.3.2","11712","","","","0"
"1996","British Columbia","2016A000259","Housing completions","Multiples","Units","300","units ","0","v732444","11.3.4","14208","","","","0"
"1996","British Columbia","2016A000259","Housing completions","Semi-detached","Units","300","units ","0","v732411","11.3.3","1664","","","","0"
"1996","British Columbia","2016A000259","Housing completions","Row","Units","300","units ","0","v732422","11.3.5","3617","","","","0"
"1996","British Columbia","2016A000259","Housing completions","Apartment and other unit types","Units","300","units ","0","v732433","11.3.6","8927","","","","0"
"1997","Canada","2016A000011124","Housing starts","Total units","Units","300","units ","0","v730579","1.1.1","147040","","","","0"
"1997","Canada","2016A000011124","Housing starts","Single-detached","Units","300","units ","0","v730524","1.1.2","93186","","","","0"
"1997","Canada","2016A000011124","Housing starts","Multiples","Units","300","units ","0","v730568","1.1.4","53854","","","","0"
"1997","Canada","2016A000011124","Housing starts","Semi-detached","Units","300","units ","0","v730535","1.1.3","11385","","","","0"
"1997","Canada","2016A000011124","Housing starts","Row","Units","300","units ","0","v730546","1.1.5","17256","","","","0"
"1997","Canada","2016A000011124","Housing starts","Apartment and other unit types","Units","300","units ","0","v730557","1.1.6","25213","","","","0"
"1997","Canada","2016A000011124","Housing under construction","Total units","Units","300","units ","0","v731659","1.2.1","73984","","","","0"
"1997","Canada","2016A000011124","Housing under construction","Single-detached","Units","300","units ","0","v731604","1.2.2","37456","","","","0"
"1997","Canada","2016A000011124","Housing under construction","Multiples","Units","300","units ","0","v731648","1.2.4","36528","","","","0"
"1997","Canada","2016A000011124","Housing under construction","Semi-detached","Units","300","units ","0","v731615","1.2.3","5206","","","","0"
"1997","Canada","2016A000011124","Housing under construction","Row","Units","300","units ","0","v731626","1.2.5","10619","","","","0"
"1997","Canada","2016A000011124","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731637","1.2.6","20703","","","","0"
"1997","Canada","2016A000011124","Housing completions","Total units","Units","300","units ","0","v732453","1.3.1","143386","","","","0"
"1997","Canada","2016A000011124","Housing completions","Single-detached","Units","300","units ","0","v732398","1.3.2","90454","","","","0"
"1997","Canada","2016A000011124","Housing completions","Multiples","Units","300","units ","0","v732442","1.3.4","52932","","","","0"
"1997","Canada","2016A000011124","Housing completions","Semi-detached","Units","300","units ","0","v732409","1.3.3","10497","","","","0"
"1997","Canada","2016A000011124","Housing completions","Row","Units","300","units ","0","v732420","1.3.5","16865","","","","0"
"1997","Canada","2016A000011124","Housing completions","Apartment and other unit types","Units","300","units ","0","v732431","1.3.6","25570","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing starts","Total units","Units","300","units ","0","v730580","2.1.1","1696","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing starts","Single-detached","Units","300","units ","0","v730525","2.1.2","1220","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing starts","Multiples","Units","300","units ","0","v730569","2.1.4","476","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing starts","Semi-detached","Units","300","units ","0","v730536","2.1.3","158","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing starts","Row","Units","300","units ","0","v730547","2.1.5","18","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing starts","Apartment and other unit types","Units","300","units ","0","v730558","2.1.6","300","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing under construction","Total units","Units","300","units ","0","v731660","2.2.1","1683","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing under construction","Single-detached","Units","300","units ","0","v731605","2.2.2","1391","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing under construction","Multiples","Units","300","units ","0","v731649","2.2.4","292","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Units","300","units ","0","v731616","2.2.3","86","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Units","300","units ","0","v731627","2.2.5","28","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731638","2.2.6","178","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Units","300","units ","0","v732454","2.3.1","1988","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Units","300","units ","0","v732399","2.3.2","1420","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Units","300","units ","0","v732443","2.3.4","568","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Units","300","units ","0","v732410","2.3.3","154","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing completions","Row","Units","300","units ","0","v732421","2.3.5","49","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit types","Units","300","units ","0","v732432","2.3.6","365","","","","0"
"1997","Prince Edward Island","2016A000211","Housing starts","Total units","Units","300","units ","0","v730582","3.1.1","470","","","","0"
"1997","Prince Edward Island","2016A000211","Housing starts","Single-detached","Units","300","units ","0","v730527","3.1.2","374","","","","0"
"1997","Prince Edward Island","2016A000211","Housing starts","Multiples","Units","300","units ","0","v730571","3.1.4","96","","","","0"
"1997","Prince Edward Island","2016A000211","Housing starts","Semi-detached","Units","300","units ","0","v730538","3.1.3","12","","","","0"
"1997","Prince Edward Island","2016A000211","Housing starts","Row","Units","300","units ","0","v730549","3.1.5","43","","","","0"
"1997","Prince Edward Island","2016A000211","Housing starts","Apartment and other unit types","Units","300","units ","0","v730560","3.1.6","41","","","","0"
"1997","Prince Edward Island","2016A000211","Housing under construction","Total units","Units","300","units ","0","v731662","3.2.1","124","","","","0"
"1997","Prince Edward Island","2016A000211","Housing under construction","Single-detached","Units","300","units ","0","v731607","3.2.2","108","","","","0"
"1997","Prince Edward Island","2016A000211","Housing under construction","Multiples","Units","300","units ","0","v731651","3.2.4","16","","","","0"
"1997","Prince Edward Island","2016A000211","Housing under construction","Semi-detached","Units","300","units ","0","v731618","3.2.3","0","","","","0"
"1997","Prince Edward Island","2016A000211","Housing under construction","Row","Units","300","units ","0","v731629","3.2.5","0","","","","0"
"1997","Prince Edward Island","2016A000211","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731640","3.2.6","16","","","","0"
"1997","Prince Edward Island","2016A000211","Housing completions","Total units","Units","300","units ","0","v732456","3.3.1","548","","","","0"
"1997","Prince Edward Island","2016A000211","Housing completions","Single-detached","Units","300","units ","0","v732401","3.3.2","409","","","","0"
"1997","Prince Edward Island","2016A000211","Housing completions","Multiples","Units","300","units ","0","v732445","3.3.4","139","","","","0"
"1997","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Units","300","units ","0","v732412","3.3.3","16","","","","0"
