date,region,property_type,baseline,index_value
1998-10,Seven census metropolitan area composite,Apartment,"Index, 2002=100",90.0
1998-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",93.3
1998-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",93.6
1998-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",95.3
1998-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",88.6
1998-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",96.3
1998-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",94.2
1998-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",95.9
1998-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",94.9
1998-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",86.2
1998-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",96.6
1998-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",95.4
1998-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",95.3
1998-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",95.7
1998-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",91.4
1998-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",101.3
1998-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",94.5
1998-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",97.0
1998-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",95.3
1998-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",85.7
1998-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",93.2
1998-10,"Halifax, Nova Scotia",School,"Index, 2002=100",94.4
1998-10,"Halifax, Nova Scotia",School,"Index, 2002=100",95.9
1998-10,"Halifax, Nova Scotia",School,"Index, 2002=100",95.5
1998-10,"Halifax, Nova Scotia",School,"Index, 2002=100",92.1
1998-10,"Halifax, Nova Scotia",School,"Index, 2002=100",93.2
1998-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",92.1
1998-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",94.0
1998-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",94.7
1998-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",81.9
1998-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",92.5
1998-10,"Montréal, Quebec",Office,"Index, 2002=100",90.7
1998-10,"Montréal, Quebec",Office,"Index, 2002=100",90.0
1998-10,"Montréal, Quebec",Office,"Index, 2002=100",90.9
1998-10,"Montréal, Quebec",Office,"Index, 2002=100",90.3
1998-10,"Montréal, Quebec",Office,"Index, 2002=100",93.7
1998-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",90.4
1998-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",91.1
1998-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",89.8
1998-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",90.3
1998-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",95.5
1998-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",90.7
1998-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",89.8
1998-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",90.0
1998-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",92.9
1998-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",95.9
1998-10,"Montréal, Quebec",Light factory,"Index, 2002=100",89.8
1998-10,"Montréal, Quebec",Light factory,"Index, 2002=100",89.4
1998-10,"Montréal, Quebec",Light factory,"Index, 2002=100",89.5
1998-10,"Montréal, Quebec",Light factory,"Index, 2002=100",87.9
1998-10,"Montréal, Quebec",Light factory,"Index, 2002=100",92.4
1998-10,"Montréal, Quebec",School,"Index, 2002=100",90.9
1998-10,"Montréal, Quebec",School,"Index, 2002=100",89.1
1998-10,"Montréal, Quebec",School,"Index, 2002=100",90.7
1998-10,"Montréal, Quebec",School,"Index, 2002=100",91.9
1998-10,"Montréal, Quebec",School,"Index, 2002=100",92.4
1998-10,"Montréal, Quebec",Apartment,"Index, 2002=100",89.5
1998-10,"Montréal, Quebec",Apartment,"Index, 2002=100",89.8
1998-10,"Montréal, Quebec",Apartment,"Index, 2002=100",90.9
1998-10,"Montréal, Quebec",Apartment,"Index, 2002=100",85.3
1998-10,"Montréal, Quebec",Apartment,"Index, 2002=100",89.1
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",89.3
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",84.1
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",88.9
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",93.7
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",97.2
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",85.5
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",83.1
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",84.3
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",92.9
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",96.2
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",86.6
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",82.3
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",85.7
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",94.2
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",97.6
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",86.0
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",83.5
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",84.5
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",92.2
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",93.7
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",88.7
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",84.0
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",86.7
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",94.4
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",93.3
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",87.1
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",81.9
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",88.6
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",87.1
1998-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",94.1
1998-10,"Toronto, Ontario",Office,"Index, 2002=100",87.2
1998-10,"Toronto, Ontario",Office,"Index, 2002=100",80.2
1998-10,"Toronto, Ontario",Office,"Index, 2002=100",87.2
1998-10,"Toronto, Ontario",Office,"Index, 2002=100",93.5
1998-10,"Toronto, Ontario",Office,"Index, 2002=100",96.9
1998-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",84.9
1998-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",81.4
1998-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",84.0
1998-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",92.6
1998-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",97.1
1998-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",86.0
1998-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",81.5
1998-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",83.8
1998-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",93.7
1998-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",105.2
1998-10,"Toronto, Ontario",Light factory,"Index, 2002=100",84.6
1998-10,"Toronto, Ontario",Light factory,"Index, 2002=100",82.0
1998-10,"Toronto, Ontario",Light factory,"Index, 2002=100",82.8
1998-10,"Toronto, Ontario",Light factory,"Index, 2002=100",90.7
1998-10,"Toronto, Ontario",Light factory,"Index, 2002=100",92.8
1998-10,"Toronto, Ontario",School,"Index, 2002=100",87.8
1998-10,"Toronto, Ontario",School,"Index, 2002=100",81.2
1998-10,"Toronto, Ontario",School,"Index, 2002=100",85.6
1998-10,"Toronto, Ontario",School,"Index, 2002=100",93.8
1998-10,"Toronto, Ontario",School,"Index, 2002=100",93.2
1998-10,"Toronto, Ontario",Apartment,"Index, 2002=100",85.5
1998-10,"Toronto, Ontario",Apartment,"Index, 2002=100",80.5
1998-10,"Toronto, Ontario",Apartment,"Index, 2002=100",86.4
1998-10,"Toronto, Ontario",Apartment,"Index, 2002=100",86.5
1998-10,"Toronto, Ontario",Apartment,"Index, 2002=100",92.0
1998-10,"Calgary, Alberta",Office,"Index, 2002=100",89.1
1998-10,"Calgary, Alberta",Office,"Index, 2002=100",85.3
1998-10,"Calgary, Alberta",Office,"Index, 2002=100",90.9
1998-10,"Calgary, Alberta",Office,"Index, 2002=100",89.1
1998-10,"Calgary, Alberta",Office,"Index, 2002=100",95.3
1998-10,"Calgary, Alberta",Warehouse,"Index, 2002=100",89.5
1998-10,"Calgary, Alberta",Warehouse,"Index, 2002=100",87.1
1998-10,"Calgary, Alberta",Warehouse,"Index, 2002=100",90.8
1998-10,"Calgary, Alberta",Warehouse,"Index, 2002=100",89.2
1998-10,"Calgary, Alberta",Warehouse,"Index, 2002=100",93.0
1998-10,"Calgary, Alberta",Shopping centre,"Index, 2002=100",89.5
1998-10,"Calgary, Alberta",Shopping centre,"Index, 2002=100",86.0
1998-10,"Calgary, Alberta",Shopping centre,"Index, 2002=100",90.4
1998-10,"Calgary, Alberta",Shopping centre,"Index, 2002=100",92.2
1998-10,"Calgary, Alberta",Shopping centre,"Index, 2002=100",97.0
1998-10,"Calgary, Alberta",Light factory,"Index, 2002=100",88.0
1998-10,"Calgary, Alberta",Light factory,"Index, 2002=100",86.6
1998-10,"Calgary, Alberta",Light factory,"Index, 2002=100",90.1
1998-10,"Calgary, Alberta",Light factory,"Index, 2002=100",85.8
1998-10,"Calgary, Alberta",Light factory,"Index, 2002=100",90.3
1998-10,"Calgary, Alberta",School,"Index, 2002=100",90.1
1998-10,"Calgary, Alberta",School,"Index, 2002=100",84.9
1998-10,"Calgary, Alberta",School,"Index, 2002=100",91.4
1998-10,"Calgary, Alberta",School,"Index, 2002=100",90.8
1998-10,"Calgary, Alberta",School,"Index, 2002=100",93.7
1998-10,"Calgary, Alberta",Apartment,"Index, 2002=100",88.6
1998-10,"Calgary, Alberta",Apartment,"Index, 2002=100",86.1
1998-10,"Calgary, Alberta",Apartment,"Index, 2002=100",90.4
1998-10,"Calgary, Alberta",Apartment,"Index, 2002=100",86.8
1998-10,"Calgary, Alberta",Apartment,"Index, 2002=100",90.9
1998-10,"Edmonton, Alberta",Office,"Index, 2002=100",90.3
1998-10,"Edmonton, Alberta",Office,"Index, 2002=100",87.9
1998-10,"Edmonton, Alberta",Office,"Index, 2002=100",91.5
1998-10,"Edmonton, Alberta",Office,"Index, 2002=100",89.0
1998-10,"Edmonton, Alberta",Office,"Index, 2002=100",97.3
1998-10,"Edmonton, Alberta",Warehouse,"Index, 2002=100",90.6
1998-10,"Edmonton, Alberta",Warehouse,"Index, 2002=100",89.0
1998-10,"Edmonton, Alberta",Warehouse,"Index, 2002=100",91.4
1998-10,"Edmonton, Alberta",Warehouse,"Index, 2002=100",89.2
1998-10,"Edmonton, Alberta",Warehouse,"Index, 2002=100",97.8
1998-10,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",91.0
1998-10,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",87.4
1998-10,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",91.2
1998-10,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",92.3
1998-10,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",103.4
1998-10,"Edmonton, Alberta",Light factory,"Index, 2002=100",89.4
1998-10,"Edmonton, Alberta",Light factory,"Index, 2002=100",88.0
1998-10,"Edmonton, Alberta",Light factory,"Index, 2002=100",91.1
1998-10,"Edmonton, Alberta",Light factory,"Index, 2002=100",85.9
1998-10,"Edmonton, Alberta",Light factory,"Index, 2002=100",94.1
1998-10,"Edmonton, Alberta",School,"Index, 2002=100",90.8
1998-10,"Edmonton, Alberta",School,"Index, 2002=100",87.4
1998-10,"Edmonton, Alberta",School,"Index, 2002=100",92.0
1998-10,"Edmonton, Alberta",School,"Index, 2002=100",91.0
1998-10,"Edmonton, Alberta",School,"Index, 2002=100",93.6
1998-10,"Edmonton, Alberta",Apartment,"Index, 2002=100",89.4
1998-10,"Edmonton, Alberta",Apartment,"Index, 2002=100",87.8
1998-10,"Edmonton, Alberta",Apartment,"Index, 2002=100",90.9
1998-10,"Edmonton, Alberta",Apartment,"Index, 2002=100",86.8
1998-10,"Edmonton, Alberta",Apartment,"Index, 2002=100",92.9
1998-10,"Vancouver, British Columbia",Office,"Index, 2002=100",95.4
1998-10,"Vancouver, British Columbia",Office,"Index, 2002=100",94.7
1998-10,"Vancouver, British Columbia",Office,"Index, 2002=100",95.4
1998-10,"Vancouver, British Columbia",Office,"Index, 2002=100",95.5
1998-10,"Vancouver, British Columbia",Office,"Index, 2002=100",100.1
1998-10,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",94.6
1998-10,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",94.9
1998-10,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",94.2
1998-10,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",95.8
1998-10,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",100.8
1998-10,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",95.3
1998-10,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",93.4
1998-10,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",94.8
1998-10,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",95.8
1998-10,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",106.1
1998-10,"Vancouver, British Columbia",Light factory,"Index, 2002=100",94.5
1998-10,"Vancouver, British Columbia",Light factory,"Index, 2002=100",94.6
1998-10,"Vancouver, British Columbia",Light factory,"Index, 2002=100",94.5
1998-10,"Vancouver, British Columbia",Light factory,"Index, 2002=100",92.3
1998-10,"Vancouver, British Columbia",Light factory,"Index, 2002=100",96.4
1998-10,"Vancouver, British Columbia",School,"Index, 2002=100",95.6
1998-10,"Vancouver, British Columbia",School,"Index, 2002=100",94.2
1998-10,"Vancouver, British Columbia",School,"Index, 2002=100",95.1
1998-10,"Vancouver, British Columbia",School,"Index, 2002=100",96.8
1998-10,"Vancouver, British Columbia",School,"Index, 2002=100",97.4
1998-10,"Vancouver, British Columbia",Apartment,"Index, 2002=100",94.3
1998-10,"Vancouver, British Columbia",Apartment,"Index, 2002=100",95.1
1998-10,"Vancouver, British Columbia",Apartment,"Index, 2002=100",94.3
1998-10,"Vancouver, British Columbia",Apartment,"Index, 2002=100",92.0
1998-10,"Vancouver, British Columbia",Apartment,"Index, 2002=100",96.8
1999-01,Seven census metropolitan area composite,Office,"Index, 2002=100",90.2
1999-01,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",88.3
1999-01,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",90.0
1999-01,Seven census metropolitan area composite,Light factory,"Index, 2002=100",87.7
1999-01,Seven census metropolitan area composite,School,"Index, 2002=100",90.5
1999-01,Seven census metropolitan area composite,Apartment,"Index, 2002=100",90.2
1999-01,"Halifax, Nova Scotia",Office,"Index, 2002=100",93.7
1999-01,"Halifax, Nova Scotia",Office,"Index, 2002=100",93.8
1999-01,"Halifax, Nova Scotia",Office,"Index, 2002=100",95.5
1999-01,"Halifax, Nova Scotia",Office,"Index, 2002=100",89.5
1999-01,"Halifax, Nova Scotia",Office,"Index, 2002=100",96.7
1999-01,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",94.4
1999-01,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",96.0
1999-01,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",95.0
1999-01,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",87.1
1999-01,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",96.8
1999-01,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",96.0
1999-01,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",95.4
1999-01,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",96.0
1999-01,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",93.5
1999-01,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",101.5
1999-01,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",94.6
1999-01,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",97.1
1999-01,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",95.5
1999-01,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",86.3
1999-01,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",93.2
1999-01,"Halifax, Nova Scotia",School,"Index, 2002=100",94.7
1999-01,"Halifax, Nova Scotia",School,"Index, 2002=100",96.1
1999-01,"Halifax, Nova Scotia",School,"Index, 2002=100",95.7
1999-01,"Halifax, Nova Scotia",School,"Index, 2002=100",92.2
1999-01,"Halifax, Nova Scotia",School,"Index, 2002=100",94.0
1999-01,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",92.7
1999-01,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",94.1
1999-01,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",95.3
1999-01,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",83.1
1999-01,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",93.3
1999-01,"Montréal, Quebec",Office,"Index, 2002=100",90.8
1999-01,"Montréal, Quebec",Office,"Index, 2002=100",90.2
1999-01,"Montréal, Quebec",Office,"Index, 2002=100",91.1
1999-01,"Montréal, Quebec",Office,"Index, 2002=100",90.7
1999-01,"Montréal, Quebec",Office,"Index, 2002=100",93.8
1999-01,"Montréal, Quebec",Warehouse,"Index, 2002=100",90.5
1999-01,"Montréal, Quebec",Warehouse,"Index, 2002=100",91.3
1999-01,"Montréal, Quebec",Warehouse,"Index, 2002=100",89.9
1999-01,"Montréal, Quebec",Warehouse,"Index, 2002=100",90.5
1999-01,"Montréal, Quebec",Warehouse,"Index, 2002=100",95.6
1999-01,"Montréal, Quebec",Shopping centre,"Index, 2002=100",91.2
1999-01,"Montréal, Quebec",Shopping centre,"Index, 2002=100",90.1
1999-01,"Montréal, Quebec",Shopping centre,"Index, 2002=100",90.2
1999-01,"Montréal, Quebec",Shopping centre,"Index, 2002=100",94.5
1999-01,"Montréal, Quebec",Shopping centre,"Index, 2002=100",96.2
1999-01,"Montréal, Quebec",Light factory,"Index, 2002=100",89.9
1999-01,"Montréal, Quebec",Light factory,"Index, 2002=100",89.6
1999-01,"Montréal, Quebec",Light factory,"Index, 2002=100",89.7
1999-01,"Montréal, Quebec",Light factory,"Index, 2002=100",87.9
1999-01,"Montréal, Quebec",Light factory,"Index, 2002=100",91.9
1999-01,"Montréal, Quebec",School,"Index, 2002=100",90.9
1999-01,"Montréal, Quebec",School,"Index, 2002=100",89.3
1999-01,"Montréal, Quebec",School,"Index, 2002=100",90.6
1999-01,"Montréal, Quebec",School,"Index, 2002=100",91.7
1999-01,"Montréal, Quebec",School,"Index, 2002=100",92.8
1999-01,"Montréal, Quebec",Apartment,"Index, 2002=100",89.7
1999-01,"Montréal, Quebec",Apartment,"Index, 2002=100",90.1
1999-01,"Montréal, Quebec",Apartment,"Index, 2002=100",91.3
1999-01,"Montréal, Quebec",Apartment,"Index, 2002=100",85.6
1999-01,"Montréal, Quebec",Apartment,"Index, 2002=100",89.4
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",89.4
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",84.3
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",89.1
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",93.8
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",97.0
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",85.8
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",83.4
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",84.6
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",93.0
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",96.2
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",87.1
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",82.5
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",85.9
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",95.9
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",98.3
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",86.2
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",83.8
1999-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",84.8
